id,uuid,object,like + comment,GROUP_CONCAT(DISTINCT categories.name),time
649291,71f4942c-b28b-11eb-9daa-0a1200300037,shoutOut,7,"blues,rock,rock (alt.),singer,music lover,cantar",2021-05-11 19:02:35
649453,381d4916-b297-11eb-a387-12d73b08236b,photo,7,"hip hop,jazz,pop,pianist,beatboxer,fingerdrummer",2021-05-11 20:26:52
650905,11f72322-b2e3-11eb-9521-1254437355c5,shoutOut,7,"hip hop,r&b/soul,world music,producer,music lover,composer,agent,music supervisor",2021-05-12 05:29:49
651407,1a2f595c-b307-11eb-8365-0a1200300037,video,7,"hip hop,r&b/soul,rock,guitarist,producer,songwriter,mastering engineer,studio mix engineer",2021-05-12 09:47:45
651714,64c15614-b314-11eb-8d6e-0a1200300037,video,7,"pop,r&b/soul,trap,producer,singer,video director,composer,music director",2021-05-12 11:22:54
652036,c436658b-b32d-11eb-b90d-0a0d7a10423a,track,7,"ambient,classical,folk,keyboardist,singer,music lover,composer,pianist",2021-05-12 14:24:31
653724,aa8dc594-b369-11eb-9e6c-0a1200300037,shoutOut,7,"hip hop,rapper,influencer,radio dj",2021-05-12 21:33:18
655938,b0aef2fc-b3e3-11eb-976e-1254437355c5,track,7,"hip hop,rock,rap,guitarist,singer,music lover,songwriter,rapper",2021-05-13 12:06:47
656143,55f82072-b3e9-11eb-b225-0a1200300037,shoutOut,7,"hip hop,r&b/soul,afro,singer,music lover,songwriter,graphic designer,lyricist",2021-05-13 12:47:12
656297,083d78b8-b3ef-11eb-a8e7-0ae838defca7,track,7,"progressive rock,shoegaze,progressive house,producer,music lover,studio mix engineer",2021-05-13 13:27:58
657320,b93f65c0-b415-11eb-9ce2-12d73b08236b,photo,7,"world music,singer,music lover,dancer",2021-05-13 18:04:56
658221,81bd80d6-b43f-11eb-b15e-128a130028af,shoutOut,7,"blues,pop,rock,backing singer,guitarist,music lover,music teacher,composer",2021-05-13 23:04:02
663048,67a60294-b552-11eb-a245-0a1200300037,track,7,"ambient,classical,folk,keyboardist,singer,music lover,composer,pianist",2021-05-15 07:51:50
663321,3be3b172-b554-11eb-a2dd-0a1200300037,video,7,"indie,rock,rock (alt.),guitarist,singer,songwriter",2021-05-15 08:04:55
663332,c9e8995e-b554-11eb-8e6b-1254437355c5,shoutOut,7,"funk,jazz,rock,drummer,guitarist,producer",2021-05-15 08:08:53
663369,2adee00d-b557-11eb-b95a-0a0d7a10423a,video,7,"latin,opera,orchestral,strings player,violinist,music lover",2021-05-15 08:25:55
665290,4429cc48-b5b6-11eb-95df-0a1200300037,photo,7,"hip hop,pop,r&b/soul,singer,songwriter",2021-05-15 19:46:40
666613,4aa23eee-b609-11eb-9b82-0a0d7a10423a,shoutOut,7,"ambient,electronic,rock,guitarist,singer,songwriter,composer,pianist",2021-05-16 05:40:59
667173,09770cb3-b625-11eb-bee7-0ae838defca7,track,7,"electronic,hip hop,rock (alt.),bassist,drummer,guitarist,producer,composer",2021-05-16 08:59:35
669335,33be3cd4-b692-11eb-83da-12d73b08236b,shoutOut,7,"rock (alt.),grunge,stoner rock,singer,music lover,songwriter,lyricist",2021-05-16 22:01:01
672489,385e097f-b733-11eb-b298-1254437355c5,video,7,"electronic,funk,r&b/soul,guitarist,percussionist,music lover,songwriter,composer",2021-05-17 17:13:38
673091,f2cf47be-b74a-11eb-80ef-128a130028af,video,7,"folk,indie,orchestral,guitarist,producer,singer,songwriter,composer",2021-05-17 20:03:29
674407,552c5d87-b789-11eb-beae-1254437355c5,video,7,"blues,drum and bass,pisicodelico,backing singer,drummer,singer,songwriter,pianist",2021-05-18 03:30:03
674908,d154918e-b7a6-11eb-9fe9-0a1200300037,video,7,"hip hop,pop,punk,singer,songwriter,lyricist,influencer",2021-05-18 07:01:07
676413,2eba19f7-b808-11eb-b6f0-0a0d7a10423a,shoutOut,7,"classical,world music,bollywood,singer",2021-05-18 18:38:05
678556,96556e01-b87c-11eb-86fe-128a130028af,video,7,"dance,indie,pop,guitarist,keyboardist,singer,songwriter,dancer",2021-05-19 08:31:20
679064,b7885dc9-b891-11eb-803e-0a0d7a10423a,shoutOut,7,"folk,indie,pop,singer,songwriter,composer,lyricist,cantora",2021-05-19 11:02:35
679544,748ebf7e-b8a5-11eb-a579-1254437355c5,video,7,"hip hop,pop,r&b/soul,producer,singer,music lover,songwriter,pianist",2021-05-19 13:23:53
681932,8051ddb5-b911-11eb-8b29-0ae838defca7,video,7,"blues,pop,rock,band,guitarist,songwriter,composer",2021-05-20 02:17:18
683082,a683c6fe-b957-11eb-9768-128a130028af,video,7,,2021-05-20 10:39:27
684323,83119b7a-b985-11eb-ad65-0a0d7a10423a,shoutOut,7,"hip hop,house,psychedelic,singer,songwriter",2021-05-20 16:07:45
687047,28ce62d9-ba12-11eb-85e4-0a0d7a10423a,track,7,"hip hop,r&b/soul,reggae,producer,singer,music lover,rapper,lyricist",2021-05-21 08:54:32
688521,2bc2928c-ba4e-11eb-99ff-0a1200300037,track,7,"hip hop,r&b/soul,rock,guitarist,producer,singer,songwriter,rapper",2021-05-21 16:04:07
690299,711bc603-baae-11eb-a10f-12d73b08236b,track,7,"latin,trap,reggaeton,singer,songwriter",2021-05-22 03:33:15
691206,8ded4cf2-bad6-11eb-8e2b-128a130028af,shoutOut,7,"hip hop,indie,afro,singer,music lover,graphic designer,rapper,lyricist",2021-05-22 08:20:23
691717,780382ae-baee-11eb-a0e0-1254437355c5,track,7,,2021-05-22 11:11:34
693720,324a546b-bb4d-11eb-ba36-128a130028af,video,7,"blues,indie,drum and bass,music lover,video director,videographer,filmmaker,music videos director",2021-05-22 22:29:40
693924,f384a043-bb5c-11eb-a4a8-0a1200300037,track,7,"dance,electronic,house,singer,music lover,songwriter",2021-05-23 00:22:26
694347,d670aacd-bb6c-11eb-9b47-0ae838defca7,track,7,"hip hop,house,psychedelic,singer,songwriter",2021-05-23 02:16:09
696214,3191efec-bbc7-11eb-87a5-12d73b08236b,video,7,"indie,pop,rock (alt.),singer",2021-05-23 13:02:57
698082,13b2c6ca-bc12-11eb-94d2-0ae838defca7,video,7,"dance,electronic,pop,singer,songwriter,lyricist,influencer",2021-05-23 21:58:59
698250,2ffa68f8-bc11-11eb-9a32-1254437355c5,video,7,"pop,rock,rock (alt.),drummer,guitarist,singer,songwriter,pianist",2021-05-23 21:52:37
698314,cc7b045e-bc1a-11eb-84be-0a0d7a10423a,video,7,"folk,indie,rock,band,guitarist,singer,lyricist",2021-05-23 23:01:25
699068,51cbdc1e-bc3e-11eb-b073-0ae838defca7,video,7,"hip hop,latin,metal,singer,songwriter,rapper,trapper",2021-05-24 03:15:41
699671,2c29271a-bc5f-11eb-8f96-12d73b08236b,video,7,"hip hop,indie,pop,guitarist,singer,songwriter,ukulelist,rapper",2021-05-24 07:10:51
701094,7db44a3c-bca4-11eb-ba11-12d73b08236b,shoutOut,7,"house,edm,moombahton,dj,producer,music lover,influencer,promoter",2021-05-24 15:27:03
701278,1c46f401-bcaa-11eb-a351-128a130028af,track,7,"hip hop,metal,synth,guitarist,singer,songwriter,rapper",2021-05-24 16:07:17
701440,c56f4128-bcc3-11eb-ad63-0a0d7a10423a,video,7,"dance,pop,brazilian,singer,cantora",2021-05-24 19:10:58
704130,dea146ec-bd21-11eb-8ff5-12d73b08236b,track,7,"hip hop,pop,edm,dj,producer,singer,songwriter,studio mix engineer",2021-05-25 06:24:33
707592,0ef0d1ec-bda7-11eb-96f6-128a130028af,photo,7,"indie,pop,rock,guitarist,singer,songwriter,composer,lyricist",2021-05-25 22:17:57
708390,bcac8f32-bdd4-11eb-8790-0ae838defca7,video,7,"pop,rock,guitarist,keyboardist,singer",2021-05-26 03:44:56
708439,bbfe2179-bdd6-11eb-9cf9-12d73b08236b,video,7,"indie,j-pop,pop,songwriter,rapper,composer,dancer,lyricist",2021-05-26 03:59:14
708705,8380cb40-bde3-11eb-9608-1254437355c5,video,7,"hip hop,r&b/soul,rock,singer,music lover,songwriter,rapper,lyricist",2021-05-26 05:30:43
708783,d12e42c6-bdea-11eb-894f-128a130028af,photo,7,"folk,indie,rock (alt.),guitarist,singer,music lover,songwriter,photographer",2021-05-26 06:22:59
709394,c5fa210f-be04-11eb-a478-0ae838defca7,video,7,"house,edm,hardstyle,dj,producer,music lover",2021-05-26 09:28:48
709719,43907394-be15-11eb-98a8-0a0d7a10423a,photo,7,"electronic,pop,house,singer,music lover,songwriter",2021-05-26 11:26:50
711479,7a8a239a-be62-11eb-b5f0-128a130028af,video,7,"country,folk,rock,backing singer,singer,music lover,blogger",2021-05-26 20:39:34
711910,d8d05ba8-be70-11eb-a5a1-12d73b08236b,shoutOut,7,"funk,rock,progressive rock,guitarist",2021-05-26 22:22:25
713631,69e334d0-bed5-11eb-a18c-1254437355c5,video,7,"jazz,r&b/soul,rock,guitarist,singer,music lover,songwriter,pianist",2021-05-27 10:22:18
715314,985dd7f7-bf27-11eb-84ac-12d73b08236b,video,7,"indie,rock,world music,guitarist,singer,songwriter,composer,lyricist",2021-05-27 20:10:35
715548,fa39b2ca-bf2f-11eb-ae7d-128a130028af,video,7,"hip hop,indie,pop,backing singer,singer,music lover,songwriter,videographer",2021-05-27 21:10:35
718251,3442878b-bfc7-11eb-9cf5-0a0d7a10423a,video,7,"hip hop,r&b/soul,songwriter,rapper",2021-05-28 15:13:06
720188,c7541412-c03a-11eb-a89a-0ae838defca7,video,7,"hip hop,r&b/soul,rock,producer,music lover,rapper,lyricist,influencer",2021-05-29 05:00:25
720495,1282ba6f-c053-11eb-8820-0a1200300037,photo,7,"blues,electronic,rock,guitarist,singer,music lover,songwriter,composer",2021-05-29 07:54:19
722076,46424413-c0bd-11eb-b4c5-1254437355c5,shoutOut,7,,2021-05-29 20:34:33
723038,eb154fae-c0d6-11eb-93b5-12d73b08236b,photo,7,,2021-05-29 23:38:06
726210,3507cd09-c182-11eb-8fdb-0a0d7a10423a,video,7,"dance,indie,pop,singer,music lover,songwriter,composer",2021-05-30 20:04:14
726287,0433ff36-c185-11eb-a975-0ae838defca7,photo,7,"hip hop,indie,pop,producer,singer,songwriter,rapper,pianist",2021-05-30 20:24:21
727170,f65945ae-c1b6-11eb-90ea-0ae838defca7,photo,7,"indie,pop,rock,guitarist,singer,songwriter,composer,lyricist",2021-05-31 02:21:53
729817,d3d1338a-c243-11eb-acc6-128a130028af,video,7,"metal,rock,psychedelic,guitarist,singer",2021-05-31 19:10:14
729885,c80d3466-c243-11eb-bcb7-0ae838defca7,video,7,"metal,rock,psychedelic,guitarist,singer",2021-05-31 19:09:54
730237,76a7aeaa-c254-11eb-8a42-0ae838defca7,shoutOut,7,"hip hop,rock,ndombolo,singer,songwriter,rapper",2021-05-31 21:09:19
730360,afacf7a4-c278-11eb-a7d9-0ae838defca7,track,7,"electronic,pop,trap,producer,beatmaker,mastering engineer,studio mix engineer,influencer",2021-06-01 01:28:36
731266,5126872d-c2a9-11eb-87b3-1254437355c5,video,7,"electronic,indie,house,producer,singer,songwriter,composer,lyricist",2021-06-01 07:16:43
731923,a1a65e13-c2d5-11eb-b7e6-0a1200300037,video,7,"orchestral,rock,progressive rock,producer,singer,composer,clipmaker",2021-06-01 12:33:56
736206,73ab68aa-c3a9-11eb-b88d-0a1200300037,shoutOut,7,"classical,indie,r&b/soul,keyboardist,singer,music lover,music teacher",2021-06-02 13:50:12
743064,f49b0c5d-c61c-11eb-ae51-0a0d7a10423a,video,7,"j-pop,k-pop,bollywood,singer",2021-06-05 16:42:03
743315,f81d519d-c517-11eb-a64f-12d73b08236b,video,7,"pop,singer",2021-06-04 09:33:50
743873,825e4f3d-c53a-11eb-a461-128a130028af,shoutOut,7,"pop,punk,rock,bassist,singer",2021-06-04 13:41:05
744672,75314454-c560-11eb-91fb-128a130028af,video,7,"pop,indiepop,alternativo,guitarist,keyboardist,singer,music lover",2021-06-04 18:12:44
746414,23a1448d-c5cb-11eb-825f-0ae838defca7,track,7,"hip hop,r&b/soul,house,dj,producer,beatmaker,label",2021-06-05 06:56:23
751544,525bf1e4-c6f8-11eb-9dae-0ae838defca7,video,7,"progressive rock,bigroom,futurebass,dj,producer,electronic dance music",2021-06-06 18:52:20
754069,1b4b60f3-c78b-11eb-ab92-0a0d7a10423a,track,7,"electronic,indie,rock,brass player,guitarist,songwriter,studio mix engineer,composer",2021-06-07 12:23:04
755917,cd0aa6e6-c7e7-11eb-97d6-12d73b08236b,photo,7,"country,electronic,r&b/soul,singer,music lover,songwriter,composer",2021-06-07 23:26:36
756088,ab04ec08-c7eb-11eb-82ef-0ae838defca7,video,7,"latin,trap,reggaeton,music lover,songwriter,rapper,composer,lyricist",2021-06-07 23:54:17
757128,1d90b9d2-c827-11eb-925c-1254437355c5,video,7,"pop,rock,singer,songwriter",2021-06-08 06:59:49
758338,d09c294b-c86f-11eb-ac61-1254437355c5,track,7,"ambient,hip hop,hyperpop,producer,singer,music lover,songwriter,studio mix engineer",2021-06-08 15:40:13
769510,3c445be0-caed-11eb-9634-0a0d7a10423a,track,7,"pop,r&b/soul,acoustic,singer,songwriter",2021-06-11 19:43:03
769524,d0d1d6d7-caef-11eb-af4a-1254437355c5,video,7,"reggae,rock,acoustic,singer,music lover,songwriter",2021-06-11 20:01:31
770484,4b8428d4-cb61-11eb-8d69-12d73b08236b,shoutOut,7,"hip hop,trap,drill,beatmaker,publisher,mastering engineer,studio mix engineer,video editor",2021-06-12 09:33:50
771346,e13d4516-cb6f-11eb-afcf-0a0d7a10423a,photo,7,"religious,bollywood,hollywood,songwriter,lyricist",2021-06-12 11:18:15
772713,74ba083c-cbca-11eb-a5b6-0ae838defca7,shoutOut,7,"pop,r&b/soul,singer,music lover,songwriter,vocalist,creative",2021-06-12 22:06:37
776190,be4cfed1-cca0-11eb-aa2d-0ae838defca7,video,7,"pop,rock,acoustic,guitarist,singer,songwriter,ukulelist,lyricist",2021-06-13 23:40:32
777488,5b77245e-cd14-11eb-88ff-128a130028af,shoutOut,7,"hip hop,pop,rock (alt.),singer,label,mastering engineer,studio mix engineer,rapper",2021-06-14 13:28:08
778264,798ceb84-cd4f-11eb-98bb-0ae838defca7,video,7,"pop,r&b/soul,acoustic,singer,songwriter,actor",2021-06-14 20:31:19
778920,9027bfc7-cd84-11eb-918e-0a0d7a10423a,photo,7,"classical,r&b/soul,rock,band,guitarist,keyboardist,music lover,pianist",2021-06-15 02:51:20
779477,d2eaacac-ce82-11eb-b5cc-128a130028af,video,7,"classical,gospel,flamenco,guitarist,singer,music lover,music teacher,ukulelist",2021-06-16 09:11:24
780647,3346797e-ce05-11eb-9cdd-1254437355c5,shoutOut,7,"pop,edm,progressive rock,singer,music lover,songwriter",2021-06-15 18:12:10
783904,5f74fa65-ceca-11eb-a0b1-12d73b08236b,shoutOut,7,"blues,r&b/soul,rock,bassist,drummer,guitarist,music lover,songwriter",2021-06-16 17:43:35
787110,46b4b677-cfe3-11eb-a43c-0a0d7a10423a,shoutOut,7,"ambient,r&b/soul,brazilian,guitarist,singer,music lover,composer,influencer",2021-06-18 03:14:22
789026,bfc9e436-d037-11eb-b1d1-0a0d7a10423a,photo,7,"hip hop,indie,afro,singer,music lover,graphic designer,rapper,lyricist",2021-06-18 13:19:02
793595,baa023ae-d0ce-11eb-acc5-0a1200300037,shoutOut,7,"classical,hip hop,r&b/soul,studio mix engineer",2021-06-19 07:19:48
794062,5fc7b23b-d0e0-11eb-b75d-1254437355c5,shoutOut,7,"classical,melody,backing singer,singer",2021-06-19 09:26:06
795862,3036dc94-d13a-11eb-a238-0a0d7a10423a,shoutOut,7,"dance,instrumental,bollywood,guitarist,singer,music lover,dancer",2021-06-19 20:09:01
796046,7333e6c7-d145-11eb-be4c-0a1200300037,track,7,"indie,pop,world music,guitarist,singer",2021-06-19 21:29:38
798715,a84516e2-d1e7-11eb-a494-1254437355c5,video,7,"punk,house,acoustic,singer,music lover",2021-06-20 16:50:46
800323,e04b31ae-d23b-11eb-aefc-0a1200300037,track,7,"pop,world music,backing singer,singer,music lover,dancer",2021-06-21 02:53:37
801135,12d0e62a-d272-11eb-8169-128a130028af,video,7,"ambient,electronic,pop,guitarist,producer,singer,composer,pianist",2021-06-21 09:21:35
802365,8c548b63-d2b9-11eb-a8e4-0a1200300037,shoutOut,7,"pop,r&b/soul,singer,songwriter,composer,lyricist",2021-06-21 17:53:13
803281,bca80c94-d2ed-11eb-a444-1254437355c5,video,7,"rock (alt.),world music,progressive rock,singer,songwriter,composer",2021-06-22 00:06:48
805132,68d6fc4e-d354-11eb-b524-0a1200300037,track,7,"indie,pop,rock,singer,songwriter,pianist",2021-06-22 12:21:45
807401,e1bb0b06-d7f7-11eb-9c55-0a1200300037,photo,7,"ambient,blues,electronic,backing singer,band,keyboardist,manager,harmonicist",2021-06-28 10:02:01
808064,80dc9753-d3fb-11eb-9cd7-12d73b08236b,track,7,"indie,pop,r&b/soul,singer,songwriter,lyricist",2021-06-23 08:17:52
808680,75035056-d427-11eb-bbf7-0a1200300037,video,7,"brazilian,christian,kpop,drummer,singer,music lover,songwriter,pianist",2021-06-23 13:32:30
809137,5fa60ff9-d43b-11eb-a7cd-0ae838defca7,video,7,"hip hop,world music,trap,producer,beatmaker,studio mix engineer,rapper,freestyle",2021-06-23 15:55:04
810913,8b0423c1-d4a5-11eb-80a6-12d73b08236b,photo,7,"hip hop,jazz,r&b/soul,singer,music lover,composer",2021-06-24 04:35:03
810917,9e9b8c9f-d4b1-11eb-826f-0a1200300037,photo,7,"drum and bass,edm,trap,violinist,music lover,composer",2021-06-24 06:01:30
811152,547450e1-d4b2-11eb-acab-0a0d7a10423a,shoutOut,7,"drum and bass,edm,trap,violinist,music lover,composer",2021-06-24 06:06:35
811465,4fc958cc-d4cd-11eb-a9ef-0ae838defca7,photo,7,"hip hop,pop,r&b/soul,singer,music lover,songwriter",2021-06-24 09:19:44
811652,bf2f9ed7-d4d7-11eb-8098-128a130028af,video,7,"gospel,indie,r&b/soul,keyboardist,singer,songwriter,music teacher,pianist",2021-06-24 10:34:26
815977,aa2716b3-dd6c-11eb-9d2d-12d73b08236b,shoutOut,7,"dance,pop,r&b/soul,singer,songwriter",2021-07-05 08:40:35
816777,1d613db8-d5fd-11eb-9a45-0ae838defca7,track,7,"electronic,hip hop,indie,producer,beatmaker,music lover,songwriter,mastering engineer",2021-06-25 21:34:26
817328,4f7f73cf-d62d-11eb-b138-1254437355c5,photo,7,"blues,jazz,metal,guitarist,singer,music lover",2021-06-26 03:19:26
818154,7ba2f11c-d673-11eb-ba07-128a130028af,video,7,"indie,pop,sufi,singer,professional singer",2021-06-26 11:41:45
820161,b949ac06-d6ec-11eb-a9ac-1254437355c5,video,7,"hip hop,pop,r&b/soul,guitarist,producer,beatmaker,singer,beats",2021-06-27 02:09:37
822007,ef8f2e05-d764-11eb-a894-1254437355c5,track,7,"reggae,neosoul,alternative,singer,recording artist,creative producer",2021-06-27 16:30:08
824391,57f34732-d833-11eb-9bf3-12d73b08236b,video,7,"classical,pop,bluegrass,guitarist,singer,violinist,music lover",2021-06-28 17:07:40
825015,ca77e130-d84e-11eb-b9a0-1254437355c5,track,7,"hip hop,r&b/soul,anythingivibeto,singer,music lover,songwriter,rapper,lyricist",2021-06-28 20:24:08
826243,2ae2bc6d-d8a6-11eb-88ae-12d73b08236b,shoutOut,7,"indie,jazz,r&b/soul,producer,singer,music lover,composer,lyricist",2021-06-29 06:49:36
826926,995a2287-d8d4-11eb-adf4-0a1200300037,track,7,"hip hop,trap,songwriter,rapper",2021-06-29 12:21:58
827100,5b1d6057-d8de-11eb-832d-0ae838defca7,video,7,"punk,world music,trap,singer,songwriter,lyricist",2021-06-29 13:31:49
828610,09964afd-d937-11eb-bda4-128a130028af,video,7,"jazz,r&b/soul,neo soul,backing singer,singer,songwriter,music teacher",2021-06-30 00:06:37
829015,b0e14826-d94e-11eb-b385-0a1200300037,shoutOut,7,"rock,rock (alt.),shoegaze,bassist,singer,songwriter",2021-06-30 02:55:56
830996,acad5ab1-da26-11eb-90b7-0ae838defca7,shoutOut,7,"electronic,world music,film music,producer,label,composer,pianist",2021-07-01 04:42:01
833515,669168cd-da64-11eb-b4ae-1254437355c5,video,7,"funk,psychedelic,acoustic,guitarist,singer,songwriter,photographer,lyricist",2021-07-01 12:03:52
834767,d60f23e4-daa1-11eb-8e34-1254437355c5,track,7,"hip hop,indie,trap,songwriter,publisher,label",2021-07-01 19:23:38
838694,640546d2-dbb3-11eb-943e-0a0d7a10423a,video,7,"hip hop,trap,songwriter,rapper",2021-07-03 04:01:49
840690,47dfa84c-dc12-11eb-9779-12d73b08236b,video,7,"funk,indie,pop,singer",2021-07-03 15:21:04
841416,9a6e4f77-dc36-11eb-ae8e-0ae838defca7,video,7,"electronic,hip hop,r&b/soul,producer,beatmaker,songwriter,rapper,lyricist",2021-07-03 19:41:04
841935,26f4a2d5-dc5e-11eb-8376-0a1200300037,shoutOut,7,"indie,pop,rock (alt.),guitarist,singer,songwriter",2021-07-04 00:24:10
842297,45beae44-dc7b-11eb-97c7-0ae838defca7,video,7,"metal,progressive rock,djent,backing singer,guitarist,singer,guitar tech",2021-07-04 03:52:37
843404,5aa1cd8c-dd6c-11eb-ba1f-128a130028af,photo,7,"dance,pop,r&b/soul,singer,songwriter",2021-07-05 08:38:21
844012,eaa6880b-dce5-11eb-859b-0a1200300037,shoutOut,7,"metal,se for rock tá valendo,bassist",2021-07-04 16:36:01
844877,e7912fa7-dd0d-11eb-a0eb-0ae838defca7,track,7,"hip hop,r&b/soul,psychedelic,producer,singer,photographer,studio mix engineer,lyricist",2021-07-04 21:22:15
846299,ae0d6b85-dd6c-11eb-9dee-0ae838defca7,video,7,"funk,hip hop,r&b/soul,producer,mastering engineer,studio mix engineer",2021-07-05 08:40:41
848598,eaf019b8-ddf1-11eb-bd5a-12d73b08236b,video,7,"hip hop,indie,rock,drummer,producer,singer,songwriter,studio mix engineer",2021-07-06 00:34:26
851543,52cff18a-de9a-11eb-a8cb-0ae838defca7,shoutOut,7,"funk,pop,rock,singer",2021-07-06 20:39:56
852617,5e1bf091-ded6-11eb-a40a-12d73b08236b,shoutOut,7,"emo,punk,rock (alt.),band,guitarist,songwriter,pianist",2021-07-07 03:49:45
853701,ef61f74e-df18-11eb-89b4-1254437355c5,photo,7,"classical,dance,hip hop,backing singer,dj,guitarist,composer,dancer",2021-07-07 11:46:15
853798,d9a2faf8-df20-11eb-8460-0a0d7a10423a,video,7,"r&b/soul,brazilian,bassist,producer,front of house engineer,studio mix engineer,composer",2021-07-07 12:42:55
855270,545e7736-df76-11eb-abf3-12d73b08236b,shoutOut,7,"country,pop,acoustic,singer",2021-07-07 22:54:48
857508,df3b64a1-dff8-11eb-aca2-128a130028af,shoutOut,7,"indie,rock,rock (alt.),guitarist,singer,ukulelist",2021-07-08 14:29:16
858026,d3cb78ce-e010-11eb-97fe-0a0d7a10423a,video,7,"hip hop,indie,afro,singer,rapper,actor,artiste,model",2021-07-08 17:20:44
858309,48aa19de-e01f-11eb-9744-128a130028af,track,7,"country,pop,türkü,singer",2021-07-08 19:04:13
861346,d3dd181c-e0d5-11eb-bd97-0a1200300037,video,7,"jazz,pop,edm,singer,rapper,dancer,lyricist",2021-07-09 16:50:55
862715,c03ab624-e123-11eb-b19c-0a0d7a10423a,photo,7,"pop,r&b/soul,acoustic,producer,music lover,songwriter,photographer,dancer",2021-07-10 02:08:43
863240,86213575-e153-11eb-9285-0ae838defca7,track,7,"hip hop,r&b/soul,rock,producer,songwriter,rapper,influencer,actor",2021-07-10 07:50:41
871505,73daea67-e34c-11eb-a42d-12d73b08236b,shoutOut,7,"indie,pop,punk,band,bassist,music lover,photographer,videographer",2021-07-12 20:05:07
874768,197f1678-e404-11eb-ac7d-0a0d7a10423a,video,7,"hip hop,r&b/soul,rock,producer,singer,music lover,songwriter,rapper",2021-07-13 17:59:42
875380,c3904153-e420-11eb-9bf4-12d73b08236b,shoutOut,7,"hip hop,pop,r&b/soul,guitarist,producer,beatmaker,singer,beats",2021-07-13 21:24:54
274,0545a111-c97d-11eb-9362-12d73b08236b,video,6,"hip hop,indie,latin,backing singer,singer,photographer",2021-06-09 23:47:16
1040,6fe2bb7f-cd8f-11eb-adf5-1254437355c5,video,6,"classical,pop,r&b/soul,singer,songwriter,lyricist",2021-06-15 04:09:11
1569,675b297f-8457-11eb-9a34-0a1200300037,video,6,"hip hop,punk,psychedelic,rapper",2021-03-13 23:54:10
2786,63e3dfbb-cf2a-11eb-8bae-12d73b08236b,video,6,"jazz,pop,edm,guitarist,producer,singer",2021-06-17 05:10:54
5005,7b672fa0-ce8e-11eb-beef-128a130028af,track,6,"hip hop,r&b/soul,trap,singer,photographer,rapper,performer,poet",2021-06-16 10:34:52
6239,43e0e1c1-ce9b-11eb-a2b4-0a1200300037,photo,6,"orchestral,r&b/soul,world music,singer,music lover",2021-06-16 12:06:22
6562,28da0335-c92d-11eb-bed9-0a0d7a10423a,video,6,"hip hop,r&b/soul,chill,producer,beatmaker,music lover,songwriter,composer",2021-06-09 14:15:36
9424,eafba621-3640-11eb-8f68-0a1200300037,video,6,"hip hop,latin,pop,producer,front of house engineer,label,mastering engineer,studio mix engineer",2020-12-04 14:56:41
20288,526a74bc-3882-11eb-b5ad-128a130028af,track,6,"pop,r&b/soul,rock,backing singer,singer,music teacher,composer,lyricist",2020-12-07 11:49:54
25703,fb893988-38fa-11eb-8986-128a130028af,track,6,"ambient,electronic,indie-pop,keyboardist,beatmaker,songwriter,ukulelist,composer",2020-12-08 02:13:38
27552,bc3ec4d9-3969-11eb-baf1-0ae838defca7,track,6,"indie,pop,alternative,guitarist,producer,singer,songwriter,composer",2020-12-08 15:26:26
57451,a71d5544-3d0f-11eb-b9f1-0a0d7a10423a,video,6,"jazz,metal,carnatic,producer,singer,composer",2020-12-13 06:51:40
65335,daf268f2-3d9e-11eb-ae37-0ae838defca7,shoutOut,6,"hip hop,pop,r&b/soul,producer,beatmaker,studio mix engineer,sound designer",2020-12-13 23:56:45
78275,8f1ab45a-3e3b-11eb-a09d-0a1200300037,video,6,"electronic,pop,r&b/soul,backing singer,singer,songwriter,lyricist",2020-12-14 18:38:29
103173,b3d6bf72-408e-11eb-a41d-1254437355c5,video,6,"folk,indie,rock,guitarist,singer,songwriter,photographer",2020-12-17 17:38:41
152260,8529ff52-4600-11eb-abc2-0ae838defca7,track,6,"classical,folk,rock,backing singer,guitarist,violist,composer",2020-12-24 15:56:01
152516,dfe8734a-4617-11eb-b4af-0ae838defca7,video,6,"hip hop,r&b/soul,producer,songwriter,rapper,videographer",2020-12-24 18:43:12
158315,4df45ef6-4d21-11eb-a41f-0a0d7a10423a,track,6,"r&b/soul,synthwave,nu disco,singer,songwriter,lyricist",2021-01-02 17:38:20
164187,6336aeca-4954-11eb-81f6-1254437355c5,video,6,"ambient,funk,triphop,guitarist,producer,singer,multi instrumental,sitar player",2020-12-28 21:33:56
165305,4f1ddc48-4996-11eb-a866-128a130028af,video,6,"electronic,hip hop,edm,producer,beatmaker,pianist",2020-12-29 05:25:49
167501,c3687728-4a20-11eb-99b2-0a1200300037,video,6,"electronic,dreampop,alternative,backing singer,band,singer,songwriter,lyricist",2020-12-29 21:56:54
167562,824be526-4a25-11eb-9cdb-12d73b08236b,video,6,"hip hop,r&b/soul,trap,guitarist,producer,singer,songwriter",2020-12-29 22:30:53
169008,1fc4ca5a-4a91-11eb-83f3-128a130028af,video,6,"indie,jazz,pop,singer,music lover,photographer",2020-12-30 11:21:13
169050,dfa292f0-4a90-11eb-8361-128a130028af,video,6,"punk,rock,rock (alt.),bassist,drummer,guitarist,singer,songwriter",2020-12-30 11:19:25
